pr_id	pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_lm	pr_is_bing	tcga_id	cna_gain	cna_gain_deep	cna_loss	cna_loss_deep	mutations	outliers_positive	outliers_negative
211604_x_at	9001	HAP1	huntingtin-associated protein 1	0	0	HAP1|9001	0	0	0	0	0	51	0
205524_s_at	1404	HAPLN1	hyaluronan and proteoglycan link protein 1	0	1	HAPLN1|1404	97	0	219	0	0	93	0
220142_at	60484	HAPLN2	hyaluronan and proteoglycan link protein 2	0	1	HAPLN2|60484	0	0	0	0	0	65	0
207316_at	3036	HAS1	hyaluronan synthase 1	0	1	HAS1|3036	118	0	65	0	0	72	0
206432_at	3037	HAS2	hyaluronan synthase 2	0	1	HAS2|3037	384	138	0	0	0	0	0
203138_at	8520	HAT1	histone acetyltransferase 1	1	1	HAT1|8520	0	0	0	0	0	0	78
207052_at	26762	HAVCR1	hepatitis A virus cellular receptor 1	0	0	HAVCR1|26762	119	0	303	0	0	174	0
206834_at	3045	HBD	hemoglobin subunit delta	0	0	HBD|3045	174	0	474	0	0	284	0
217683_at	3046	HBE1	hemoglobin subunit epsilon 1	0	0	HBE1|3046	83	0	292	0	0	463	0
220807_at	3049	HBQ1	hemoglobin subunit theta 1	0	1	HBQ1|3049	0	0	0	0	0	234	0
203746_s_at	3052	HCCS	holocytochrome c synthase	0	1	HCCS|3052	0	0	109	0	0	0	0
202474_s_at	3054	HCFC1	host cell factor C1	0	1	HCFC1|3054	0	0	0	0	0	0	58
208018_s_at	3055	HCK	HCK proto-oncogene, Src family tyrosine kinase	0	1	HCK|3055	157	0	0	0	0	0	0
206946_at	10021	HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4	0	0	HCN4|10021	0	0	0	0	0	100	0
207619_at	3061	HCRTR1	hypocretin receptor 1	0	0	HCRTR1|3061	0	0	53	0	0	55	0
207393_at	3062	HCRTR2	hypocretin receptor 2	0	0	HCRTR2|3062	663	0	306	0	77	0	0
201209_at	3065	HDAC1	histone deacetylase 1	0	1	HDAC1|3065	1008	73	2061	0	0	0	0
201833_at	3066	HDAC2	histone deacetylase 2	1	1	HDAC2|3066	936	0	2450	137	0	0	0
204225_at	9759	HDAC4	histone deacetylase 4	0	1	HDAC4|9759	1111	0	1797	148	88	0	0
217937_s_at	51564	HDAC7	histone deacetylase 7	0	1	HDAC7|51564	1721	89	1024	0	0	0	0
205659_at	9734	HDAC9	histone deacetylase 9	0	1	HDAC9|9734	256	0	62	0	0	0	0
207067_s_at	3067	HDC	histidine decarboxylase	0	1	HDC|3067	0	0	0	0	0	113	0
209526_s_at	50810	HDGFRP3	hepatoma-derived growth factor, related protein 3	1	1	HDGFRP3|50810	0	0	0	0	0	0	102
203974_at	8226	PUDP	pseudouridine 5'-phosphatase	0	1	HDHD1A|8226	0	0	0	0	0	0	56
221256_s_at	81932	HDHD3	haloacid dehalogenase like hydrolase domain containing 3	0	1	HDHD3|81932	0	0	0	0	0	0	59
218595_s_at	55127	HEATR1	HEAT repeat containing 1	1	1	HEATR1|55127	0	0	0	0	0	0	53
219289_at	55027	HEATR3	HEAT repeat containing 3	0	1	HEATR3|55027	0	0	0	0	0	0	101
210331_at	23072	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	0	0	HECW1|23072	0	0	0	0	0	116	0
206183_s_at	8916	HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3	0	1	HERC3|8916	0	0	0	0	0	0	90
208054_at	26091	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4	0	1	HERC4|26091	0	0	0	0	0	0	83
217168_s_at	9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	1	1	HERPUD1|9709	1266	0	2513	56	0	0	0
203395_s_at	3280	HES1	hes family bHLH transcription factor 1	1	1	HES1|3280	214	0	0	0	0	0	0
211267_at	8820	HESX1	HESX homeobox 1	0	0	HESX1|8820	0	0	127	0	0	0	0
44783_s_at	23462	HEY1	hes-related family bHLH transcription factor with YRPW motif 1	0	1	HEY1|23462	3960	432	551	0	0	78	0
219743_at	23493	HEY2	hes-related family bHLH transcription factor with YRPW motif 2	0	1	HEY2|23493	0	0	0	0	0	53	0
206087_x_at	3077	HFE	hemochromatosis	0	1	HFE|3077	0	0	0	0	0	0	102
205221_at	3081	HGD	homogentisate 1,2-dioxygenase	0	1	HGD|3081	0	0	0	0	0	120	0
207027_at	3083	HGFAC	HGF activator	0	0	HGFAC|3083	0	0	125	0	0	182	0
209960_at	3082	HGF	hepatocyte growth factor (hepapoietin A; scatter factor)	0	1	HGF|3082	3071	116	640	0	118	0	0
219687_at	55733	HHAT	hedgehog acyltransferase	0	1	HHAT|55733	56	0	0	0	0	0	52
215933_s_at	3087	HHEX	hematopoietically expressed homeobox	0	1	HHEX|3087	0	0	100	0	0	0	0
220283_at	79802	HHIPL2	HHIP like 2	0	0	HHIPL2|79802	164	0	65	0	0	65	0
220812_s_at	11148	HHLA2	HERV-H LTR-associating 2	0	0	HHLA2|11148	72	0	54	0	0	218	0
200989_at	3091	HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	1	1	HIF1A|3091	1164	0	2289	0	0	0	0
205425_at	3092	HIP1	huntingtin interacting protein 1	0	1	HIP1|3092	3198	97	634	0	86	0	83
210148_at	10114	HIPK3	homeodomain interacting protein kinase 3	0	1	HIPK3|10114	0	0	0	0	0	0	233
208484_at	3024	HIST1H1A	histone cluster 1, H1a	0	0	HIST1H1A|3024	552	0	405	0	0	0	0
214534_at	3009	HIST1H1B	histone cluster 1, H1b	0	0	HIST1H1B|3009	446	0	314	0	0	179	0
209398_at	3006	HIST1H1C	histone cluster 1, H1c	0	1	HIST1H1C|3006	1958	127	1197	0	0	0	0
214537_at	3007	HIST1H1D	histone cluster 1, H1d	0	1	HIST1H1D|3007	1906	124	1068	0	0	166	0
208553_at	3008	HIST1H1E	histone cluster 1, H1e	0	0	HIST1H1E|3008	1927	121	1085	0	0	0	0
207982_at	3010	HIST1H1T	histone cluster 1, H1t	0	0	HIST1H1T|3010	511	0	220	0	0	0	0
215071_s_at	8334	HIST1H2AC	histone cluster 1, H2ac	0	1	HIST1H2AC|8334	1920	123	1084	0	0	0	0
214469_at	3012	HIST1H2AE	histone cluster 1, H2ae	0	1	HIST1H2AE|3012	583	0	417	0	0	0	0
208583_x_at	8331	HIST1H2AJ	histone cluster 1, H2aj	0	0	HIST1H2AJ|8331	544	0	267	0	0	156	0
208547_at	3018	HIST1H2BB	histone cluster 1, H2bb	0	0	HIST1H2BB|3018	502	0	290	0	0	0	0
209911_x_at	3017	HIST1H2BD	histone cluster 1, H2bd	0	1	HIST1H2BD|3017	1915	122	1123	0	0	0	0
215779_s_at	8339	HIST1H2BG	histone cluster 1, H2bg	0	1	HIST1H2BG|8339	666	0	487	0	0	0	0
208546_x_at	8345	HIST1H2BH	histone cluster 1, H2bh	0	1	HIST1H2BH|8345	608	0	367	0	0	132	0
214502_at	8970	HIST1H2BJ	histone cluster 1, H2bj	0	1	HIST1H2BJ|8970	1946	122	1157	0	0	0	0
209806_at	85236	HIST1H2BK	histone cluster 1, H2bk	1	1	HIST1H2BK|85236	1909	122	1048	0	0	0	0
207611_at	8340	HIST1H2BL	histone cluster 1, H2bl	0	0	HIST1H2BL|8340	376	0	140	0	0	61	0
208515_at	8342	HIST1H2BM	histone cluster 1, H2bm	0	0	HIST1H2BM|8342	236	0	216	0	0	88	0
214540_at	8348	HIST1H2BO	histone cluster 1, H2bo	0	0	HIST1H2BO|8348	1933	125	1214	0	0	0	0
208575_at	8350	HIST1H3A	histone cluster 1, H3a	0	0	HIST1H3A|8350	1923	129	1074	0	0	71	0
208046_at	8359	HIST1H4A	histone cluster 1, H4a	0	0	HIST1H4A|8359	103	0	85	0	0	0	0
208551_at	8369	HIST1H4G	histone cluster 1, H4g	0	0	HIST1H4G|8369	244	0	76	0	0	0	0
202708_s_at	8349	HIST2H2BE	histone cluster 2, H2be	1	1	HIST2H2BE|8349	169	0	0	0	0	0	0
221582_at	92815	HIST3H2A	histone cluster 3, H2a	0	1	HIST3H2A|92815	403	0	0	0	0	0	59
208572_at	8290	HIST3H3	histone cluster 3, H3	0	0	HIST3H3|8290	3484	338	614	0	0	0	0
204512_at	3096	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1	0	1	HIVEP1|3096	0	0	0	0	0	0	64
218726_at	55355	HJURP	Holliday junction recognition protein	0	1	HJURP|55355	0	0	62	0	0	0	0
205936_s_at	3101	HK3	hexokinase 3	0	1	HK3|3101	68	0	205	0	0	0	0
220585_at	80201	HKDC1	hexokinase domain containing 1	0	0	HKDC1|80201	98	0	204	0	0	0	57
217362_x_at	3128	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene)	0	1	HLA-DRB6|3128	0	0	0	0	0	0	143
204753_s_at	3131	HLF	hepatic leukemia factor	0	1	HLF|3131	2238	200	1064	0	0	0	0
202983_at	6596	HLTF	helicase-like transcription factor	0	1	HLTF|6596	0	0	0	0	0	0	63
214438_at	3142	HLX	H2.0-like homeobox	0	1	HLX|3142	68	0	0	0	0	0	0
206074_s_at	3159	HMGA1	high mobility group AT-hook 1	0	1	HMGA1|3159	1876	125	1056	0	0	0	0
208025_s_at	8091	HMGA2	high mobility group AT-hook 2	1	1	HMGA2|8091	1754	192	854	0	0	66	0
204607_at	3158	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2	0	0	HMGCS2|3158	0	0	0	0	0	383	0
209787_s_at	10473	HMGN4	high mobility group nucleosomal binding domain 4	0	1	HMGN4|10473	0	0	66	0	0	0	0
212597_s_at	10042	HMGXB4	HMG-box containing 4	0	1	HMGXB4|10042	0	0	0	0	0	0	76
207165_at	3161	HMMR	hyaluronan mediated motility receptor	0	1	HMMR|3161	0	0	0	0	0	0	51
218623_at	51617	HMP19	HMP19 protein	0	1	HMP19|51617	0	0	0	0	0	151	0
207353_s_at	3166	HMX1	H6 family homeobox 1	0	0	HMX1|3166	0	0	0	0	0	221	0
210515_at	6927	HNF1A	HNF1 homeobox A	0	0	HNF1A|6927	1449	55	1230	0	65	113	62
208135_at	6928	HNF1B	HNF1 homeobox B	0	0	HNF1B|6928	0	0	0	0	0	375	64
214832_at	3172	HNF4A	hepatocyte nuclear factor 4 alpha	0	0	HNF4A|3172	0	0	0	0	0	375	0
207456_at	3174	HNF4G	hepatocyte nuclear factor 4 gamma	0	0	HNF4G|3174	175	0	0	0	0	196	0
205292_s_at	3181	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1	0	1	HNRNPA2B1|3181	3510	148	574	0	0	0	0
201132_at	3188	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2 (H')	0	0	HNRNPH2|3188	74	0	69	0	0	0	59
200097_s_at	3190	HNRNPK	heterogeneous nuclear ribonucleoprotein K	0	1	HNRNPK|3190	0	0	0	0	0	0	58
200072_s_at	4670	HNRNPM	heterogeneous nuclear ribonucleoprotein M	0	1	HNRNPM|4670	72	0	0	0	0	0	58
208766_s_at	10236	HNRNPR	heterogeneous nuclear ribonucleoprotein R	0	1	HNRNPR|10236	0	0	0	0	0	0	56
222264_at	221092	HNRNPUL2	heterogeneous nuclear ribonucleoprotein U-like 2	0	0	HNRNPUL2|221092	0	0	0	0	0	0	111
213793_s_at	9456	HOMER1	homer scaffolding protein 1	0	1	HOMER1|9456	0	0	0	0	0	0	53
217080_s_at	9455	HOMER2	homer scaffolding protein 2	1	1	HOMER2|9455	0	0	0	0	0	0	53
219976_at	51361	HOOK1	hook microtubule-tethering protein 1	0	1	HOOK1|51361	0	0	0	0	0	0	94
213150_at	3206	HOXA10	homeobox A10	1	1	HOXA10|3206	0	0	0	0	0	0	222
213823_at	3207	HOXA11	homeobox A11	0	1	HOXA11|3207	3157	146	563	0	0	169	0
214639_s_at	3198	HOXA1	homeobox A1	0	1	HOXA1|3198	389	0	0	0	0	0	0
214457_at	3199	HOXA2	homeobox A2	0	1	HOXA2|3199	0	0	0	0	0	89	0
208604_s_at	3200	HOXA3	homeobox A3	0	1	HOXA3|3200	0	0	0	0	0	66	75
213844_at	3202	HOXA5	homeobox A5	1	1	HOXA5|3202	171	0	0	0	0	79	52
208557_at	3203	HOXA6	homeobox A6	0	1	HOXA6|3203	593	0	0	0	0	165	0
206847_s_at	3204	HOXA7	homeobox A7	0	1	HOXA7|3204	0	0	0	0	0	57	117
209844_at	10481	HOXB13	homeobox B13	0	0	HOXB13|10481	2074	147	1120	0	0	400	0
208224_at	3211	HOXB1	homeobox B1	0	0	HOXB1|3211	54	0	0	0	0	0	0
205453_at	3212	HOXB2	homeobox B2	0	1	HOXB2|3212	0	0	0	0	0	0	118
208414_s_at	3213	HOXB3	homeobox B3	0	1	HOXB3|3213	0	0	0	0	0	0	83
205600_x_at	3215	HOXB5	homeobox B5	0	1	HOXB5|3215	0	0	0	0	0	60	73
205366_s_at	3216	HOXB6	homeobox B6	0	1	HOXB6|3216	0	0	0	0	0	0	105
204779_s_at	3217	HOXB7	homeobox B7	0	1	HOXB7|3217	0	0	0	0	0	0	228
221278_at	3218	HOXB8	homeobox B8	0	0	HOXB8|3218	0	0	0	0	0	91	0
216417_x_at	3219	HOXB9	homeobox B9	0	1	HOXB9|3219	0	0	0	0	0	208	0
218959_at	3226	HOXC10	homeobox C10	0	1	HOXC10|3226	0	0	0	0	0	279	0
206745_at	3227	HOXC11	homeobox C11	0	1	HOXC11|3227	1662	59	986	0	0	229	0
219832_s_at	3229	HOXC13	homeobox C13	0	1	HOXC13|3229	1605	56	1000	0	0	327	0
206194_at	3221	HOXC4	homeobox C4	0	1	HOXC4|3221	0	0	0	0	0	0	51
206739_at	3222	HOXC5	homeobox C5	0	1	HOXC5|3222	0	0	0	0	0	221	0
206858_s_at	3223	HOXC6	homeobox C6	0	1	HOXC6|3223	0	0	0	0	0	97	0
221350_at	3224	HOXC8	homeobox C8	0	1	HOXC8|3224	0	0	0	0	0	232	0
207373_at	3236	HOXD10	homeobox D10	0	1	HOXD10|3236	129	0	0	0	0	54	0
214604_at	3237	HOXD11	homeobox D11	0	1	HOXD11|3237	1406	98	888	0	0	326	0
207398_at	3239	HOXD13	homeobox D13	0	0	HOXD13|3239	1381	97	929	0	0	412	0
205604_at	3235	HOXD9	homeobox D9	0	1	HOXD9|3235	0	0	0	0	0	54	0
220633_s_at	50809	HP1BP3	heterochromatin protein 1, binding protein 3	0	1	HP1BP3|50809	0	0	0	0	0	0	53
205454_at	3208	HPCA	hippocalcin	0	1	HPCA|3208	0	0	0	0	0	79	0
206024_at	3242	HPD	4-hydroxyphenylpyruvate dioxygenase	0	1	HPD|3242	116	0	0	0	0	90	0
204934_s_at	3249	HPN	hepsin	0	1	HPN|3249	0	0	0	0	0	0	100
208471_at	3250	HPR	haptoglobin-related protein	0	1	HPR|3250	80	0	108	0	0	278	0
204544_at	11234	HPS5	Hermansky-Pudlak syndrome 5	0	1	HPS5|11234	0	0	0	0	0	0	80
219052_at	79803	HPS6	Hermansky-Pudlak syndrome 6	0	1	HPS6|79803	0	0	115	0	0	0	0
220927_s_at	60495	HPSE2	heparanase 2 (inactive)	0	1	HPSE2|60495	0	0	380	0	0	167	0
206697_s_at	3240	HP	haptoglobin	0	1	HP|3240	0	0	0	0	0	57	0
221122_at	54979	HRASLS2	HRAS like suppressor 2	0	0	HRASLS2|54979	131	0	74	0	0	133	0
219983_at	57110	HRASLS	HRAS like suppressor	0	1	HRASLS|57110	0	0	0	0	0	240	0
212983_at	3265	HRAS	Harvey rat sarcoma viral oncogene homolog	0	1	HRAS|3265	872	0	2386	91	70	0	0
207066_at	3270	HRC	histidine rich calcium binding protein	0	1	HRC|3270	385	0	250	0	0	61	0
31835_at	3273	HRG	histidine rich glycoprotein	0	0	HRG|3273	0	0	0	0	0	133	0
220447_at	11255	HRH3	histamine receptor H3	0	1	HRH3|11255	0	0	0	0	0	110	0
206864_s_at	8739	HRK	harakiri, BCL2 interacting protein	0	1	HRK|8739	0	0	0	0	0	212	0
219697_at	9956	HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2	0	1	HS3ST2|9956	0	0	0	0	0	61	0
206997_s_at	9394	HS6ST1	heparan sulfate 6-O-sulfotransferase 1	0	1	HS6ST1|9394	247	0	336	0	0	0	0
217989_at	51170	HSD17B11	hydroxysteroid (17-beta) dehydrogenase 11	1	1	HSD17B11|51170	0	0	52	0	0	0	0
217869_at	51144	HSD17B12	hydroxysteroid (17-beta) dehydrogenase 12	0	1	HSD17B12|51144	0	0	0	0	0	0	51
219113_x_at	51171	HSD17B14	hydroxysteroid (17-beta) dehydrogenase 14	0	1	HSD17B14|51171	0	0	58	0	0	0	0
205829_at	3292	HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	0	0	HSD17B1|3292	0	0	0	0	0	68	0
204818_at	3294	HSD17B2	hydroxysteroid (17-beta) dehydrogenase 2	0	1	HSD17B2|3294	0	0	0	0	0	205	0
206985_at	3293	HSD17B3	hydroxysteroid (17-beta) dehydrogenase 3	0	1	HSD17B3|3293	0	0	0	0	0	67	0
201413_at	3295	HSD17B4	hydroxysteroid (17-beta) dehydrogenase 4	0	1	HSD17B4|3295	0	0	0	0	0	0	54
205700_at	8630	HSD17B6	hydroxysteroid (17-beta) dehydrogenase 6	0	1	HSD17B6|8630	0	0	64	0	0	0	0
213540_at	7923	HSD17B8	hydroxysteroid (17-beta) dehydrogenase 8	0	1	HSD17B8|7923	93	0	84	0	0	0	0
206294_at	3284	HSD3B2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	0	0	HSD3B2|3284	0	0	0	0	0	147	0
207020_at	11077	HSF2BP	heat shock transcription factor 2 binding protein	0	0	HSF2BP|11077	58	0	61	0	0	0	0
210977_s_at	3299	HSF4	heat shock transcription factor 4	0	1	HSF4|3299	0	0	55	0	0	0	0
211968_s_at	3320	HSP90AA1	heat shock protein 90kDa alpha family class A member 1	0	1	HSP90AA1|3320	1316	70	2308	57	66	0	0
200064_at	3326	HSP90AB1	heat shock protein 90kDa alpha family class B member 1	0	1	HSP90AB1|3326	2020	209	1141	0	72	0	0
200799_at	3303	HSPA1A	heat shock protein family A (Hsp70) member 1A	1	1	HSPA1A|3303	0	0	0	0	0	83	0
210189_at	3305	HSPA1L	heat shock protein family A (Hsp70) member 1 like	0	1	HSPA1L|3305	312	0	170	0	0	0	0
211538_s_at	3306	HSPA2	heat shock protein family A (Hsp70) member 2	0	1	HSPA2|3306	0	0	50	0	0	0	0
213418_at	3310	HSPA6	heat shock protein family A (Hsp70) member 6	0	1	HSPA6|3310	0	0	0	0	0	112	0
208687_x_at	3312	HSPA8	heat shock protein family A (Hsp70) member 8	1	1	HSPA8|3312	59	0	61	0	0	0	98
206375_s_at	8988	HSPB3	heat shock protein family B (small) member 3	0	1	HSPB3|8988	84	0	326	0	0	216	0
202415_s_at	23640	HSPBP1	HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1	0	1	HSPBP1|23640	93	0	89	0	0	0	0
220747_at	29075	LINC00652	long intergenic non-protein coding RNA 652	0	0	HSPC072|29075	0	0	0	0	0	224	0
201655_s_at	3339	HSPG2	heparan sulfate proteoglycan 2	0	1	HSPG2|3339	0	0	127	0	0	0	0
202602_s_at	27336	HTATSF1	HIV-1 Tat specific factor 1	1	1	HTATSF1|27336	305	0	343	0	0	0	52
221351_at	3350	HTR1A	5-hydroxytryptamine (serotonin) receptor 1A, G protein-coupled	0	0	HTR1A|3350	399	0	1342	0	52	0	0
210799_at	3351	HTR1B	5-hydroxytryptamine (serotonin) receptor 1B, G protein-coupled	0	0	HTR1B|3351	199	0	164	0	0	218	0
207368_at	3352	HTR1D	5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled	0	0	HTR1D|3352	0	0	0	0	0	88	0
207404_s_at	3354	HTR1E	5-hydroxytryptamine (serotonin) receptor 1E, G protein-coupled	0	1	HTR1E|3354	274	0	677	0	0	0	0
221458_at	3355	HTR1F	5-hydroxytryptamine (serotonin) receptor 1F, G protein-coupled	0	0	HTR1F|3355	89	0	59	0	0	124	0
207135_at	3356	HTR2A	5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled	0	1	HTR2A|3356	0	0	0	0	0	239	0
211479_s_at	3358	HTR2C	5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled	0	0	HTR2C|3358	0	0	0	0	0	383	0
216615_s_at	3359	HTR3A	5-hydroxytryptamine (serotonin) receptor 3A, ionotropic	0	0	HTR3A|3359	73	0	0	0	0	234	0
221084_at	9177	HTR3B	5-hydroxytryptamine (serotonin) receptor 3B, ionotropic	0	0	HTR3B|9177	0	0	156	0	0	0	0
207577_at	3360	HTR4	5-hydroxytryptamine (serotonin) receptor 4, G protein-coupled	0	0	HTR4|3360	0	0	0	0	0	85	0
221362_at	3361	HTR5A	5-hydroxytryptamine (serotonin) receptor 5A, G protein-coupled	0	0	HTR5A|3361	214	0	0	0	0	0	0
206944_at	3362	HTR6	5-hydroxytryptamine (serotonin) receptor 6, G protein-coupled	0	0	HTR6|3362	80	0	0	0	0	153	0
207818_s_at	3363	HTR7	5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled	0	0	HTR7|3363	0	0	92	0	0	0	0
201185_at	5654	HTRA1	HtrA serine peptidase 1	1	1	HTRA1|5654	0	0	162	0	0	0	0
208598_s_at	10075	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase	0	1	HUWE1|10075	0	0	57	0	0	0	0
220249_at	23553	HYAL4	hyaluronoglucosaminidase 4	0	1	HYAL4|23553	98	0	0	0	0	175	0
207062_at	3375	IAPP	islet amyloid polypeptide	0	0	IAPP|3375	102	0	61	0	0	0	0
217900_at	55699	IARS2	isoleucyl-tRNA synthetase 2, mitochondrial	1	1	IARS2|55699	0	0	0	0	0	0	56
207370_at	3381	IBSP	integrin binding sialoprotein	0	0	IBSP|3381	183	0	882	0	0	255	0
210970_s_at	25998	IBTK	inhibitor of Bruton tyrosine kinase	0	1	IBTK|25998	0	0	0	0	0	0	57
210547_x_at	3382	ICA1	islet cell autoantigen 1	0	1	ICA1|3382	0	0	0	0	0	0	76
204949_at	3385	ICAM3	intercellular adhesion molecule 3	1	1	ICAM3|3385	82	0	126	0	0	0	0
204569_at	22858	ICK	intestinal cell (MAK-like) kinase	0	1	ICK|22858	1888	141	1035	0	0	0	0
213450_s_at	23308	ICOSLG	inducible T-cell co-stimulator ligand	0	1	ICOSLG|23308	1264	71	2110	0	0	0	0
204868_at	3396	ICT1	immature colon carcinoma transcript 1	0	1	ICT1|3396	190	0	0	0	0	0	0
207826_s_at	3399	ID3	inhibitor of DNA binding 3, dominant negative helix-loop-helix protein	0	1	ID3|3399	879	0	2423	0	0	0	0
217496_s_at	3416	IDE	insulin degrading enzyme	1	1	IDE|3416	0	0	0	0	0	0	66
201193_at	3417	IDH1	isocitrate dehydrogenase 1 (NADP+)	0	1	IDH1|3417	1209	0	1317	0	305	0	0
210046_s_at	3418	IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	0	1	IDH2|3418	1279	148	1772	0	58	0	0
210014_x_at	3420	IDH3B	isocitrate dehydrogenase 3 (NAD+) beta	0	1	IDH3B|3420	98	0	0	0	0	0	0
210029_at	3620	IDO1	indoleamine 2,3-dioxygenase 1	0	1	IDO1|3620	0	0	0	0	0	131	0
205057_s_at	3425	IDUA	iduronidase, alpha-L-	0	1	IDUA|3425	114	0	80	0	0	0	0
208966_x_at	3428	IFI16	interferon, gamma-inducible protein 16	0	1	IFI16|3428	0	0	0	0	0	0	51
204439_at	10964	IFI44L	interferon induced protein 44 like	0	1	IFI44L|10964	0	0	81	0	0	0	0
217502_at	3433	IFIT2	interferon induced protein with tetratricopeptide repeats 2	0	1	IFIT2|3433	0	0	117	0	0	0	0
204747_at	3437	IFIT3	interferon induced protein with tetratricopeptide repeats 3	0	1	IFIT3|3437	0	0	68	0	0	0	0
201601_x_at	8519	IFITM1	interferon induced transmembrane protein 1	0	1	IFITM1|8519	73	0	195	0	0	0	0
212203_x_at	10410	IFITM3	interferon induced transmembrane protein 3	0	1	IFITM3|10410	0	0	92	0	0	0	0
208261_x_at	3446	IFNA10	interferon, alpha 10	0	0	IFNA10|3446	297	0	517	53	0	0	0
208182_x_at	3448	IFNA14	interferon, alpha 14	0	0	IFNA14|3448	176	0	461	0	0	0	0
208448_x_at	3449	IFNA16	interferon, alpha 16	0	0	IFNA16|3449	177	0	382	0	0	0	0
211405_x_at	3451	IFNA17	interferon, alpha 17	0	0	IFNA17|3451	202	0	510	0	0	0	0
208375_at	3439	IFNA1	interferon, alpha 1	0	0	IFNA1|3439	72	0	134	0	0	0	0
211145_x_at	3452	IFNA21	interferon, alpha 21	0	0	IFNA21|3452	159	0	332	0	0	0	0
211338_at	3440	IFNA2	interferon, alpha 2	0	0	IFNA2|3440	152	0	243	0	0	0	0
207964_x_at	3441	IFNA4	interferon, alpha 4	0	0	IFNA4|3441	95	0	335	58	0	0	0
214569_at	3442	IFNA5	interferon, alpha 5	0	0	IFNA5|3442	0	0	79	0	0	0	0
208548_at	3443	IFNA6	interferon, alpha 6	0	0	IFNA6|3443	69	0	407	0	0	0	0
208259_x_at	3444	IFNA7	interferon, alpha 7	0	0	IFNA7|3444	110	0	557	87	0	0	0
207932_at	3445	IFNA8	interferon, alpha 8	0	0	IFNA8|3445	0	0	280	0	0	0	0
208173_at	3456	IFNB1	interferon, beta 1, fibroblast	0	0	IFNB1|3456	51	0	280	0	0	0	0
211676_s_at	3459	IFNGR1	interferon gamma receptor 1	0	1	IFNGR1|3459	1061	76	2403	65	0	0	0
210354_at	3458	IFNG	interferon, gamma	0	0	IFNG|3458	130	0	88	0	0	118	0
207817_at	3467	IFNW1	interferon, omega 1	0	0	IFNW1|3467	73	0	254	0	0	0	0
205037_at	11020	IFT27	intraflagellar transport 27	0	1	IFT27|11020	0	0	0	0	0	0	78
219174_at	80173	IFT74	intraflagellar transport 74	0	1	IFT74|80173	0	0	0	0	0	0	153
219372_at	28981	IFT81	intraflagellar transport 81	0	1	IFT81|28981	0	0	0	0	0	0	93
203627_at	3480	IGF1R	insulin like growth factor 1 receptor	1	1	IGF1R|3480	1409	181	1823	0	93	0	0
209540_at	3479	IGF1	insulin like growth factor 1	0	1	IGF1|3479	1311	0	1143	0	0	0	0
220561_at	51214	IGF2-AS	IGF2 antisense RNA	0	0	IGF2AS|51214	0	0	0	0	0	191	0
218847_at	10644	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2	1	1	IGF2BP2|10644	0	0	0	0	0	0	164
203820_s_at	10643	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3	0	1	IGF2BP3|10643	0	0	0	0	0	121	56
205302_at	3484	IGFBP1	insulin like growth factor binding protein 1	0	0	IGFBP1|3484	205	0	0	0	0	153	0
203851_at	3489	IGFBP6	insulin like growth factor binding protein 6	0	1	IGFBP6|3489	112	0	0	0	0	0	0
213910_at	3490	IGFBP7	insulin like growth factor binding protein 7	0	1	IGFBP7|3490	929	105	2050	0	0	0	0
215980_s_at	3508	IGHMBP2	immunoglobulin mu binding protein 2	1	1	IGHMBP2|3508	0	0	0	0	0	113	0
207695_s_at	3547	IGSF1	immunoglobulin superfamily member 1	0	1	IGSF1|3547	0	0	0	0	0	52	0
202421_at	3321	IGSF3	immunoglobulin superfamily member 3	0	1	IGSF3|3321	0	0	114	0	0	0	54
215255_at	22997	IGSF9B	immunoglobulin superfamily member 9B	0	1	IGSF9B|22997	0	0	50	0	0	0	0
215420_at	3549	IHH	indian hedgehog	0	0	IHH|3549	0	0	0	0	0	73	0
